tconst,Title,Movie,Show,Season,Episode,imgCount,iPhone,iPad,iMac,MacBook,macOS,AirPods,Apple Watch,Page,averageRating,numVotes,startYear
tt8068860,Servant,0,1,2,8,2,0,0,0,1,0,0,0,277,7.4,45267,2019
tt8068860,Servant,0,1,2,7,2,0,0,0,1,0,0,0,279,7.4,45267,2019
tt8068860,Servant,0,1,2,3,1,1,0,0,0,0,0,0,287,7.4,45267,2019
tt14961048,Swarm,0,1,1,4,1,1,0,0,0,0,0,0,89,7.2,13845,2023
tt14961048,Swarm,0,1,1,1,1,1,0,0,0,0,0,0,89,7.2,13845,2023
tt13650494,Chang Can Dunk (2023),1,0,,,1,0,0,0,1,0,0,0,91,6.4,1440,2023
tt13650494,Chang Can Dunk (2023),1,0,,,1,1,0,0,0,0,0,0,91,6.4,1440,2023
tt15715052,History of the World: Part II,0,1,1,8,1,0,0,0,1,0,0,0,91,5.6,5726,2023
tt10855768,Missing (2023),1,0,,,1,0,0,0,0,1,0,0,91,7.1,51278,2023
tt10855768,Missing (2023),1,0,,,2,1,0,0,0,0,0,0,91,7.1,51278,2023
tt10855768,Missing (2023),1,0,,,3,0,0,0,0,0,0,0,91,7.1,51278,2023
tt10855768,Missing (2023),1,0,,,2,0,0,0,0,0,0,0,91,7.1,51278,2023
tt10855768,Missing (2023),1,0,,,7,0,0,0,0,0,0,0,91,7.1,51278,2023
tt10855768,Missing (2023),1,0,,,1,0,0,0,0,0,0,0,92,7.1,51278,2023
tt10855768,Missing (2023),1,0,,,1,0,0,0,0,1,0,0,92,7.1,51278,2023
tt10855768,Missing (2023),1,0,,,1,0,0,0,0,1,0,0,92,7.1,51278,2023
tt10855768,Missing (2023),1,0,,,1,1,0,0,0,0,0,0,92,7.1,51278,2023
tt10839422,Sex/Life,0,1,2,6,3,0,0,0,1,0,0,0,93,5.6,29504,2021
tt10839422,Sex/Life,0,1,2,5,1,0,0,0,1,0,0,0,93,5.6,29504,2021
tt10839422,Sex/Life,0,1,2,4,1,0,0,0,1,0,0,0,93,5.6,29504,2021
tt10839422,Sex/Life,0,1,2,4,1,1,0,0,0,0,0,0,93,5.6,29504,2021
tt10839422,Sex/Life,0,1,2,2,1,0,0,0,1,0,0,0,93,5.6,29504,2021
tt10839422,Sex/Life,0,1,2,1,3,0,0,0,1,0,0,0,93,5.6,29504,2021
tt10839422,Sex/Life,0,1,1,8,3,0,0,0,1,0,0,0,248,5.6,29504,2021
tt10839422,Sex/Life,0,1,1,6,2,0,0,0,1,0,0,0,248,5.6,29504,2021
tt10839422,Sex/Life,0,1,1,4,5,0,0,0,1,0,0,0,248,5.6,29504,2021
tt10839422,Sex/Life,0,1,1,3,3,0,0,0,1,0,0,0,248,5.6,29504,2021
tt10839422,Sex/Life,0,1,1,3,1,0,0,0,1,0,0,0,249,5.6,29504,2021
tt10839422,Sex/Life,0,1,1,3,1,1,0,0,0,0,0,0,249,5.6,29504,2021
tt10839422,Sex/Life,0,1,1,2,1,1,0,0,0,0,0,0,249,5.6,29504,2021
tt16280138,Magic Mike's Last Dance (2023),1,0,,,1,0,0,0,1,0,0,0,94,5.2,14340,2023
tt16280138,Magic Mike's Last Dance (2023),1,0,,,5,0,0,0,1,0,0,0,94,5.2,14340,2023
tt16280138,Magic Mike's Last Dance (2023),1,0,,,1,1,0,0,0,0,0,0,94,5.2,14340,2023
tt16280138,Magic Mike's Last Dance (2023),1,0,,,3,1,0,0,0,0,0,0,94,5.2,14340,2023
tt11639952,Young Rock,0,1,3,13,1,0,0,1,0,0,0,0,94,8.1,29679,2021
tt16152716,The Consultant,0,1,1,4,1,1,0,0,0,0,0,0,95,6.5,15091,2023
tt16152716,The Consultant,0,1,1,3,1,0,0,1,0,0,0,0,95,6.5,15091,2023
tt7798604,We Have a Ghost (2023),1,0,,,1,0,0,0,1,0,0,0,95,6.1,30399,2023
tt7798604,We Have a Ghost (2023),1,0,,,1,0,0,0,1,0,0,0,95,6.1,30399,2023
tt7798604,We Have a Ghost (2023),1,0,,,2,0,0,0,1,0,0,0,95,6.1,30399,2023
tt7798604,We Have a Ghost (2023),1,0,,,1,1,0,0,0,0,0,0,95,6.1,30399,2023
tt7798604,We Have a Ghost (2023),1,0,,,1,0,0,0,0,0,1,0,95,6.1,30399,2023
tt14218830,Abbott Elementary,0,1,2,16,2,0,0,1,0,0,0,0,95,8.2,29247,2021
tt14218830,Abbott Elementary,0,1,1,10,1,0,0,1,0,0,0,0,177,8.2,29247,2021
tt10293938,Outer Banks,0,1,3,8,1,1,0,0,0,0,0,0,96,7.5,73346,2020
tt10293938,Outer Banks,0,1,2,7,1,0,0,0,1,0,0,0,241,7.5,73346,2020
tt10293938,Outer Banks,0,1,2,2,1,0,0,0,1,0,0,0,241,7.5,73346,2020
tt10293938,Outer Banks,0,1,2,1,1,0,0,0,1,0,0,0,241,7.5,73346,2020
tt3581920,The Last of Us,0,1,1,6,1,0,0,1,0,0,0,0,96,8.8,463878,2023
tt8080122,Harlem,0,1,2,6,1,0,0,0,1,0,0,0,97,8.1,19351,2019
tt8080122,Harlem,0,1,1,8,1,1,0,0,0,0,0,0,206,8.1,19351,2019
tt10437218,A House Divided,0,1,5,6,1,0,0,0,1,0,0,0,97,6,315,2019
tt14458442,The Son (2022),1,0,,,1,0,0,0,1,0,0,0,98,6.4,13348,2022
tt12823454,Your Place or Mine (2023),1,0,,,1,0,0,0,1,0,0,0,98,5.7,36091,2023
tt12823454,Your Place or Mine (2023),1,0,,,4,0,0,0,0,0,0,1,98,5.7,36091,2023
tt12823454,Your Place or Mine (2023),1,0,,,3,0,0,0,1,0,0,0,98,5.7,36091,2023
tt12823454,Your Place or Mine (2023),1,0,,,1,0,0,0,1,0,0,0,99,5.7,36091,2023
tt12823454,Your Place or Mine (2023),1,0,,,2,0,0,0,1,0,0,0,99,5.7,36091,2023
tt12823454,Your Place or Mine (2023),1,0,,,1,1,0,0,0,0,0,0,99,5.7,36091,2023
tt12823454,Your Place or Mine (2023),1,0,,,1,1,0,0,0,0,0,0,99,5.7,36091,2023
tt12823454,Your Place or Mine (2023),1,0,,,4,1,0,0,0,0,0,0,99,5.7,36091,2023
tt12823454,Your Place or Mine (2023),1,0,,,1,1,0,0,0,0,0,0,99,5.7,36091,2023
tt12823454,Your Place or Mine (2023),1,0,,,1,0,0,0,0,0,1,0,99,5.7,36091,2023
tt15333984,Somebody I Used to Know (2023),1,0,,,2,0,0,0,1,0,0,0,99,5.7,7430,2023
tt15333984,Somebody I Used to Know (2023),1,0,,,1,0,0,0,1,0,0,0,99,5.7,7430,2023
tt15333984,Somebody I Used to Know (2023),1,0,,,2,0,0,0,1,0,0,0,99,5.7,7430,2023
tt15333984,Somebody I Used to Know (2023),1,0,,,1,0,1,0,0,0,0,0,99,5.7,7430,2023
tt15333984,Somebody I Used to Know (2023),1,0,,,1,0,0,1,1,0,0,0,99,5.7,7430,2023
tt14874302,At Midnight (2023),1,0,,,4,0,0,0,0,0,0,1,99,5.6,1435,2023
tt14874302,At Midnight (2023),1,0,,,1,0,0,0,1,0,0,0,99,5.6,1435,2023
tt14874302,At Midnight (2023),1,0,,,1,1,0,0,0,0,0,0,99,5.6,1435,2023
tt14874302,At Midnight (2023),1,0,,,1,1,0,0,0,0,0,0,99,5.6,1435,2023
tt14874302,At Midnight (2023),1,0,,,1,1,0,0,0,0,0,0,99,5.6,1435,2023
tt14874302,At Midnight (2023),1,0,,,1,0,0,0,0,0,1,0,99,5.6,1435,2023
tt0942385,Tropic Thunder (2008),1,0,,,1,0,0,0,0,0,0,0,100,7.1,437408,2008
tt0942385,Tropic Thunder (2008),1,0,,,1,0,0,0,0,0,0,0,100,7.1,437408,2008
tt0942385,Tropic Thunder (2008),1,0,,,1,0,0,0,1,0,0,0,100,7.1,437408,2008
tt0942385,Tropic Thunder (2008),1,0,,,1,0,0,0,0,0,0,0,100,7.1,437408,2008
tt0364845,NCIS,0,1,20,13,1,1,0,0,0,0,0,0,100,7.8,157880,2003
tt0364845,NCIS,0,1,20,8,1,1,0,0,0,0,0,0,119,7.8,157880,2003
tt0364845,NCIS,0,1,18,14,1,0,1,0,0,0,0,0,263,7.8,157880,2003
tt7440726,Your Honor,0,1,2,4,1,1,0,0,0,0,0,0,100,7.6,63035,2020
tt11712058,Mayor of Kingstown,0,1,2,4,1,1,0,0,0,0,0,0,101,8.2,42164,2021
tt11712058,Mayor of Kingstown,0,1,2,3,1,1,0,0,0,0,0,0,104,8.2,42164,2021
tt11712058,Mayor of Kingstown,0,1,2,1,1,1,0,0,0,0,0,0,107,8.2,42164,2021
tt11712058,Mayor of Kingstown,0,1,1,10,2,1,0,0,0,0,0,0,199,8.2,42164,2021
tt11712058,Mayor of Kingstown,0,1,1,4,1,0,1,0,1,0,0,0,208,8.2,42164,2021
tt13280054,Blood (2022),1,0,,,1,0,1,0,0,0,0,0,101,5.4,3898,2022
tt21448540,Baby Ruby (2022),1,0,,,1,0,0,0,1,0,0,0,101,4.8,1773,2022
tt15506958,Freeridge,0,1,1,8,1,0,0,0,1,0,0,0,102,5.8,993,2023
tt15506958,Freeridge,0,1,1,7,1,0,0,0,1,0,0,0,102,5.8,993,2023
tt15506958,Freeridge,0,1,1,7,2,0,0,0,1,0,0,0,102,5.8,993,2023
tt15506958,Freeridge,0,1,1,7,2,1,0,0,0,0,0,0,102,5.8,993,2023
tt15506958,Freeridge,0,1,1,7,1,1,0,0,0,0,0,0,102,5.8,993,2023
tt15506958,Freeridge,0,1,1,7,3,1,0,0,0,0,0,0,102,5.8,993,2023
tt15506958,Freeridge,0,1,1,6,4,0,0,0,1,0,0,0,102,5.8,993,2023
tt15506958,Freeridge,0,1,1,6,1,1,0,0,0,0,0,0,102,5.8,993,2023
tt15506958,Freeridge,0,1,1,6,2,1,0,0,0,0,0,0,102,5.8,993,2023
tt15506958,Freeridge,0,1,1,5,1,0,0,0,0,0,0,1,102,5.8,993,2023
tt15506958,Freeridge,0,1,1,5,2,0,0,0,1,0,0,0,103,5.8,993,2023
tt15506958,Freeridge,0,1,1,5,1,1,0,0,0,0,0,0,103,5.8,993,2023
tt15506958,Freeridge,0,1,1,5,2,1,0,0,0,0,0,0,103,5.8,993,2023
tt15506958,Freeridge,0,1,1,3,4,1,0,0,0,0,0,0,103,5.8,993,2023
tt15506958,Freeridge,0,1,1,3,1,1,0,0,0,0,0,0,103,5.8,993,2023
tt15506958,Freeridge,0,1,1,2,3,1,0,0,0,0,0,0,103,5.8,993,2023
tt15506958,Freeridge,0,1,1,2,1,1,0,0,0,0,0,0,103,5.8,993,2023
tt15506958,Freeridge,0,1,1,1,2,0,0,0,1,0,0,0,103,5.8,993,2023
tt15506958,Freeridge,0,1,1,1,1,0,0,0,1,0,0,0,103,5.8,993,2023
tt15506958,Freeridge,0,1,1,1,3,1,0,0,0,0,0,0,103,5.8,993,2023
tt5884796,Plane (2023),1,0,,,1,0,0,0,1,0,0,0,103,6.5,67682,2023
tt5884796,Plane (2023),1,0,,,2,1,0,0,0,0,0,0,103,6.5,67682,2023
tt9114286,Black Panther: Wakanda Forever (2022),1,0,,,1,0,0,0,1,0,0,0,104,6.7,288029,2022
tt9114286,Black Panther: Wakanda Forever (2022),1,0,,,2,0,0,1,0,0,0,0,104,6.7,288029,2022
tt14826022,You People (2023),1,0,,,1,0,0,0,1,0,0,0,105,5.5,60040,2023
tt14826022,You People (2023),1,0,,,1,0,0,0,1,0,0,0,105,5.5,60040,2023
tt14826022,You People (2023),1,0,,,1,0,0,0,1,0,0,0,105,5.5,60040,2023
tt14826022,You People (2023),1,0,,,1,0,0,0,1,0,0,0,105,5.5,60040,2023
tt14826022,You People (2023),1,0,,,1,0,0,0,1,0,0,0,105,5.5,60040,2023
tt14826022,You People (2023),1,0,,,1,0,0,1,0,0,0,0,105,5.5,60040,2023
tt0397442,Gossip Girl,0,1,2,10,1,1,0,0,0,0,0,0,105,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,10,1,0,0,0,1,0,0,0,105,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,10,6,1,0,0,0,0,0,0,105,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,10,1,0,1,0,0,0,0,0,105,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,9,1,0,0,0,1,0,0,0,106,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,9,4,1,0,0,0,0,0,0,106,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,8,11,1,0,0,0,0,0,0,108,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,8,1,0,0,1,0,0,0,0,108,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,7,1,0,0,0,1,0,0,0,108,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,7,4,1,0,0,0,0,0,0,109,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,6,2,1,0,0,0,0,0,0,111,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,6,2,0,1,0,0,0,0,0,111,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,5,2,0,0,0,1,0,0,0,111,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,5,4,1,0,0,0,0,0,0,111,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,5,1,0,0,1,0,0,0,0,111,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,4,5,1,0,0,0,0,0,0,114,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,4,1,0,0,1,0,0,0,0,114,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,3,2,1,0,0,0,0,0,0,116,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,3,1,0,1,0,0,0,0,0,116,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,2,2,1,0,0,0,0,0,0,117,7.5,187069,2007
tt0397442,Gossip Girl,0,1,2,1,5,1,0,0,0,0,0,0,117,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,12,1,1,0,0,0,0,0,0,207,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,12,1,1,0,0,0,0,0,0,207,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,12,1,1,0,0,0,0,0,0,207,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,11,1,1,0,0,0,0,0,0,207,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,10,1,0,0,0,1,0,0,0,207,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,10,1,0,0,0,1,0,0,0,207,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,10,1,1,0,0,0,0,0,0,207,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,10,1,1,0,0,0,0,0,0,207,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,10,1,1,0,0,0,0,0,0,207,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,10,1,1,0,0,0,0,0,0,207,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,10,1,0,1,0,0,0,0,0,207,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,10,1,0,1,0,0,0,0,0,207,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,10,1,0,1,0,0,0,0,0,207,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,9,1,1,0,0,0,0,0,0,209,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,9,1,1,0,0,0,0,0,0,209,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,9,1,1,0,0,0,0,0,0,209,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,9,1,1,0,0,0,0,0,0,209,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,9,1,1,0,0,0,0,0,0,209,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,8,1,0,0,0,1,0,0,0,209,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,7,1,1,0,0,0,0,0,0,209,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,6,1,1,0,0,0,0,0,0,239,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,6,1,1,0,0,0,0,0,0,239,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,5,1,1,0,0,0,0,0,0,240,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,5,1,0,1,0,0,0,0,0,241,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,5,1,0,1,0,0,0,0,0,241,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,4,1,0,0,0,1,0,0,0,242,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,4,1,1,0,0,0,0,0,0,242,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,3,1,1,0,0,0,0,0,0,243,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,3,1,1,0,0,0,0,0,0,243,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,3,1,1,0,0,0,0,0,0,243,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,3,1,0,1,0,0,0,0,0,244,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,2,1,1,0,0,0,0,0,0,245,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,2,1,1,0,0,0,0,0,0,245,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,1,1,0,0,0,1,0,0,0,247,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,1,4,0,0,0,1,0,0,0,247,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,1,1,0,0,0,1,0,0,0,247,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,1,1,1,0,0,0,0,0,0,247,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,1,1,1,0,0,0,0,0,0,247,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,1,1,1,0,0,0,0,0,0,247,7.5,187069,2007
tt0397442,Gossip Girl,0,1,1,1,1,1,0,0,0,0,0,0,247,7.5,187069,2007
tt12580982,National Treasure: Edge of History,0,1,1,8,1,1,0,0,0,0,0,0,106,5.8,12241,2022
tt14531842,Extraordinary,0,1,1,3,1,0,0,0,1,0,0,0,106,7.7,12589,2023
tt14531842,Extraordinary,0,1,1,1,1,0,0,0,1,0,0,0,106,7.7,12589,2023
tt21967864,Imani (2023),1,0,,,1,0,0,0,1,0,0,0,106,3.6,337,2023
tt11794642,Big Sky,0,1,3,13,1,0,1,0,0,0,0,0,106,6.8,24647,2020
tt11794642,Big Sky,0,1,3,11,1,0,0,0,1,0,0,0,109,6.8,24647,2020
tt11794642,Big Sky,0,1,3,10,2,0,0,0,1,0,0,0,116,6.8,24647,2020
tt11794642,Big Sky,0,1,3,7,1,0,1,0,0,0,0,0,125,6.8,24647,2020
tt11794642,Big Sky,0,1,2,18,4,0,0,0,1,0,0,0,160,6.8,24647,2020
tt11794642,Big Sky,0,1,2,17,1,0,0,0,1,0,0,0,163,6.8,24647,2020
tt11794642,Big Sky,0,1,2,16,1,0,0,0,1,0,0,0,166,6.8,24647,2020
tt11794642,Big Sky,0,1,2,16,2,0,0,0,1,0,0,0,166,6.8,24647,2020
tt11794642,Big Sky,0,1,2,15,1,0,0,0,1,0,0,0,172,6.8,24647,2020
tt11794642,Big Sky,0,1,2,8,1,0,0,0,1,0,0,0,203,6.8,24647,2020
tt11794642,Big Sky,0,1,2,7,1,0,0,0,1,0,0,0,205,6.8,24647,2020
tt11794642,Big Sky,0,1,2,6,1,0,0,0,1,0,0,0,210,6.8,24647,2020
tt11794642,Big Sky,0,1,2,4,1,0,0,0,1,0,0,0,217,6.8,24647,2020
tt11794642,Big Sky,0,1,1,1,1,0,0,0,1,0,0,0,296,6.8,24647,2020
tt7817340,New Amsterdam,0,1,5,13,2,0,0,1,0,0,0,0,107,8,47053,2018
tt7817340,New Amsterdam,0,1,5,11,1,1,0,0,0,0,0,0,110,8,47053,2018
tt7817340,New Amsterdam,0,1,5,11,1,0,0,1,0,0,0,0,110,8,47053,2018
tt7817340,New Amsterdam,0,1,5,10,1,0,0,0,1,0,0,0,113,8,47053,2018
tt7817340,New Amsterdam,0,1,5,10,1,0,0,0,0,0,0,1,119,8,47053,2018
tt7817340,New Amsterdam,0,1,5,9,1,0,0,0,1,0,0,0,119,8,47053,2018
tt7817340,New Amsterdam,0,1,5,8,1,0,0,0,0,0,0,1,122,8,47053,2018
tt7817340,New Amsterdam,0,1,5,8,5,0,0,0,1,0,0,0,122,8,47053,2018
tt7817340,New Amsterdam,0,1,5,7,1,0,0,1,0,0,0,0,126,8,47053,2018
tt7817340,New Amsterdam,0,1,5,6,1,1,0,0,0,0,0,0,127,8,47053,2018
tt7817340,New Amsterdam,0,1,5,6,2,0,0,1,0,0,0,0,127,8,47053,2018
tt7817340,New Amsterdam,0,1,5,5,2,1,0,0,0,0,0,0,128,8,47053,2018
tt7817340,New Amsterdam,0,1,5,3,1,1,0,0,0,0,0,0,133,8,47053,2018
tt7817340,New Amsterdam,0,1,5,2,3,0,0,0,1,0,0,0,135,8,47053,2018
tt7817340,New Amsterdam,0,1,5,2,1,0,0,1,0,0,0,0,135,8,47053,2018
tt7817340,New Amsterdam,0,1,4,21,2,1,0,0,0,0,0,0,162,8,47053,2018
tt7817340,New Amsterdam,0,1,4,21,1,0,0,1,0,0,0,0,162,8,47053,2018
tt7817340,New Amsterdam,0,1,4,20,1,0,0,0,1,0,0,0,164,8,47053,2018
tt7817340,New Amsterdam,0,1,4,20,1,0,0,1,0,0,0,0,164,8,47053,2018
tt7817340,New Amsterdam,0,1,4,18,2,0,0,0,1,0,0,0,166,8,47053,2018
tt7817340,New Amsterdam,0,1,4,17,2,0,0,0,1,0,0,0,168,8,47053,2018
tt7817340,New Amsterdam,0,1,4,16,1,1,0,0,0,0,0,0,169,8,47053,2018
tt7817340,New Amsterdam,0,1,4,15,1,1,0,0,0,0,0,0,187,8,47053,2018
tt7817340,New Amsterdam,0,1,4,14,1,0,0,1,0,0,0,0,194,8,47053,2018
tt7817340,New Amsterdam,0,1,4,11,2,0,0,0,1,0,0,0,200,8,47053,2018
tt7817340,New Amsterdam,0,1,4,10,1,0,0,1,0,0,0,0,209,8,47053,2018
tt7817340,New Amsterdam,0,1,4,7,1,1,0,0,0,0,0,0,215,8,47053,2018
tt7817340,New Amsterdam,0,1,4,7,1,0,1,0,0,0,0,0,215,8,47053,2018
tt7817340,New Amsterdam,0,1,4,6,1,0,1,0,0,0,0,0,216,8,47053,2018
tt7817340,New Amsterdam,0,1,4,5,4,0,0,0,1,0,0,0,218,8,47053,2018
tt7817340,New Amsterdam,0,1,4,4,2,1,0,0,0,0,0,0,219,8,47053,2018
tt7817340,New Amsterdam,0,1,4,3,1,0,0,1,0,0,0,0,221,8,47053,2018
tt7817340,New Amsterdam,0,1,4,2,4,0,0,1,0,0,0,0,224,8,47053,2018
tt7817340,New Amsterdam,0,1,4,1,1,1,0,0,0,0,0,0,226,8,47053,2018
tt7817340,New Amsterdam,0,1,4,1,1,0,0,1,0,0,0,0,226,8,47053,2018
tt7817340,New Amsterdam,0,1,3,13,2,0,0,0,1,0,0,0,258,8,47053,2018
tt7817340,New Amsterdam,0,1,3,13,1,0,0,1,0,0,0,0,258,8,47053,2018
tt7817340,New Amsterdam,0,1,3,12,1,0,0,0,1,0,0,0,260,8,47053,2018
tt7817340,New Amsterdam,0,1,3,11,1,0,0,0,1,0,0,0,263,8,47053,2018
tt7817340,New Amsterdam,0,1,3,11,1,0,0,1,0,0,0,0,263,8,47053,2018
tt7817340,New Amsterdam,0,1,3,10,2,0,0,0,1,0,0,0,265,8,47053,2018
tt7817340,New Amsterdam,0,1,3,10,1,0,1,0,0,0,0,0,265,8,47053,2018
tt7817340,New Amsterdam,0,1,3,10,1,0,0,1,0,0,0,0,266,8,47053,2018
tt7817340,New Amsterdam,0,1,3,9,4,0,0,0,1,0,0,0,266,8,47053,2018
tt7817340,New Amsterdam,0,1,3,8,1,0,0,1,0,0,0,0,268,8,47053,2018
tt7817340,New Amsterdam,0,1,3,7,1,0,0,1,0,0,0,0,269,8,47053,2018
tt7817340,New Amsterdam,0,1,3,6,1,0,0,0,1,0,0,0,271,8,47053,2018
tt7817340,New Amsterdam,0,1,3,6,1,0,1,0,0,0,0,0,271,8,47053,2018
tt7817340,New Amsterdam,0,1,3,5,1,0,0,1,0,0,0,0,272,8,47053,2018
tt7817340,New Amsterdam,0,1,3,5,3,0,0,0,1,0,0,0,272,8,47053,2018
tt7817340,New Amsterdam,0,1,3,4,1,0,0,0,1,0,0,0,273,8,47053,2018
tt7817340,New Amsterdam,0,1,3,4,1,1,0,0,0,0,0,0,273,8,47053,2018
tt7817340,New Amsterdam,0,1,3,4,2,0,0,1,0,0,0,0,273,8,47053,2018
tt7817340,New Amsterdam,0,1,3,3,3,0,0,0,1,0,0,0,274,8,47053,2018
tt7817340,New Amsterdam,0,1,3,3,5,0,0,0,1,0,0,0,274,8,47053,2018
tt7817340,New Amsterdam,0,1,3,1,2,0,0,0,1,0,0,0,278,8,47053,2018
tt8005118,House Party (2023),1,0,,,1,0,0,0,1,0,0,0,107,4.4,3882,2023
tt7661384,The L Word: Generation Q,0,1,3,9,2,0,0,0,1,0,0,0,107,7.5,8163,2019
tt7661384,The L Word: Generation Q,0,1,3,9,2,0,0,1,0,0,0,0,107,7.5,8163,2019
tt7661384,The L Word: Generation Q,0,1,3,8,1,0,0,0,1,0,0,0,108,7.5,8163,2019
tt7661384,The L Word: Generation Q,0,1,3,7,2,0,0,0,1,0,0,0,110,7.5,8163,2019
tt7661384,The L Word: Generation Q,0,1,3,7,1,0,0,1,0,0,0,0,110,7.5,8163,2019
tt7661384,The L Word: Generation Q,0,1,3,5,2,0,0,0,1,0,0,0,113,7.5,8163,2019
tt7661384,The L Word: Generation Q,0,1,3,5,1,0,0,0,1,0,0,0,113,7.5,8163,2019
tt7661384,The L Word: Generation Q,0,1,3,4,1,0,0,0,1,0,0,0,114,7.5,8163,2019
tt7661384,The L Word: Generation Q,0,1,2,6,1,1,0,0,0,0,0,0,229,7.5,8163,2019
tt7661384,The L Word: Generation Q,0,1,2,4,3,0,0,0,1,0,0,0,235,7.5,8163,2019
tt7661384,The L Word: Generation Q,0,1,2,3,1,0,0,0,1,0,0,0,236,7.5,8163,2019
tt7661384,The L Word: Generation Q,0,1,2,2,1,0,0,0,1,0,0,0,238,7.5,8163,2019
tt7661384,The L Word: Generation Q,0,1,2,2,1,1,0,0,0,0,0,0,238,7.5,8163,2019
tt7661384,The L Word: Generation Q,0,1,2,1,1,0,0,0,1,0,0,0,240,7.5,8163,2019
tt0286132,Snap,0,1,1,1,1,0,0,0,1,0,0,0,107,6.2,423,2001
tt15334430,Dog Gone (2023),1,0,,,3,0,0,0,1,0,0,0,107,6,5682,2023
tt15334430,Dog Gone (2023),1,0,,,1,1,0,0,0,0,0,0,107,6,5682,2023
tt15334430,Dog Gone (2023),1,0,,,1,0,1,0,0,0,0,0,107,6,5682,2023
tt9742936,FBI: Most Wanted,0,1,4,10,1,0,0,1,0,0,0,0,108,6.9,9837,2020
tt0332379,School of Rock (2003),1,0,,,2,0,0,0,0,0,0,0,108,7.2,321963,2003
tt0332379,School of Rock (2003),1,0,,,5,0,0,1,0,0,0,0,108,7.2,321963,2003
tt21058238,Wicked City,0,1,1,6,2,0,0,0,1,0,0,0,108,4.4,293,2022
tt12762512,Echo 3,0,1,3,9,2,0,0,1,0,0,0,0,109,6.5,10120,2022
tt12762512,Echo 3,0,1,1,8,1,1,0,0,0,0,0,0,111,6.5,10120,2022
tt12762512,Echo 3,0,1,1,7,2,0,1,0,0,0,0,0,111,6.5,10120,2022
tt12762512,Echo 3,0,1,1,7,1,0,0,1,0,0,0,0,111,6.5,10120,2022
tt12762512,Echo 3,0,1,1,3,1,1,0,0,0,0,0,0,119,6.5,10120,2022
